,北海道,東北,関東,北陸信越,中部,近畿,中国,四国,九州,沖縄
1,-0.002,-0.003,-0.048,-0.006,-0.023,-0.039,-0.004,-0.005,0.008,-0.003
2,0.001,0.001,-0.024,-0.001,0.03,-0.033,-0.011,-0.002,-0.117,-0.002
3,0.002,0.001,-0.002,0.013,-0.002,0.02,0.019,0.002,-0.045,-0.002
4,0.001,-0.001,-0.02,0.001,-0.008,-0.021,-0.01,0.001,-0.082,-0.003
5,-0.0,-0.0,0.038,0.001,0.033,0.022,0.006,0.001,-0.074,-0.002
6,-0.004,-0.001,-0.039,-0.003,-0.011,-0.024,-0.018,-0.004,-0.146,-0.003
7,-0.005,-0.003,-0.022,-0.003,-0.025,0.01,-0.013,0.002,0.025,-0.002
8,-0.005,-0.003,0.005,-0.005,-0.022,0.029,0.001,0.001,0.345,0.017
9,0.0,0.0,-0.003,-0.001,-0.01,0.009,-0.001,0.001,-0.066,-0.002
10,0.008,0.002,0.035,0.002,0.03,-0.012,0.007,0.003,0.013,-0.0
11,0.006,0.008,0.069,0.004,0.024,0.062,0.028,0.005,0.055,-0.001
12,-0.002,-0.001,0.012,-0.002,-0.016,-0.023,-0.004,-0.004,0.082,0.002
